4,143,2
4,144,9
4,145,3
4,151,3
4,152,3
5,2,2
5,4,5
5,5,5
5,9,5
5,10,3
5,11,4
5,14,2
5,17,5
5,20,4
5,22,4
5,23,3
5,24,1
5,27,4
5,28,6
5,29,2
5,30,4
5,33,9
5,35,4
5,43,5
5,44,1
5,45,3
5,46,6
5,49,5
5,50,2
5,51,2
5,60,1
5,64,6
5,65,5
5,66,2
5,68,2
5,69,16
5,72,3
5,73,4
5,76,11
5,78,4
5,80,4
5,81,4
5,85,7
5,87,4
5,94,1
5,95,1
5,97,5
5,99,1
5,100,6
5,103,6
5,105,5
5,106,5
5,110,4
5,111,7
5,117,4
5,119,2
5,120,8
5,126,4
5,128,4
5,131,8
5,132,3
5,133,5
5,135,1
5,136,1
5,137,5
5,140,7
5,141,5
5,148,2
5,149,5
5,150,4
5,151,11
6,1,5
6,2,3
6,3,4
6,4,3
6,5,10
6,6,4
6,7,6
6,8,1
6,12,2
6,13,5
6,14,4
6,18,1
6,19,2
6,22,2
6,23,7
6,25,3
6,28,5
6,29,4
6,32,4
6,33,4
6,35,6
6,36,2
6,38,6
6,39,2
6,42,3
6,43,4
6,44,2
6,45,2
6,46,2
6,47,8
6,48,2
6,49,4
6,50,4
6,52,3
6,55,4
6,57,6
6,58,13
6,59,4
6,60,2
6,61,9
6,62,2
6,66,1
6,68,3
6,69,5
6,74,4
6,78,4
6,79,6
6,81,10
6,85,3
6,86,2
6,87,4
6,90,8
6,92,7
6,95,2
6,96,5
6,97,2
6,98,10
6,99,3
6,101,7
6,103,4
6,104,4
6,105,3
6,108,5
6,109,3
6,110,4
6,112,3
6,114,5
6,115,6
6,117,4
6,118,5
6,120,6
6,125,5
6,126,1
6,128,3
6,129,6
6,133,9
6,135,4
6,140,6
6,141,4
6,142,5
6,144,3
6,145,5
6,146,2
6,147,4
6,148,8
6,152,5
7,2,5
7,4,4
7,7,8
7,12,1
7,13,5
7,17,4
7,18,2
7,20,2
7,22,1
7,23,1
7,24,8
7,30,5
7,32,2
7,33,5
7,34,1
7,36,1
7,44,4
7,46,1
7,48,5
7,49,4
7,55,1
7,56,3
7,59,1
7,60,2
7,61,2
7,63,4
7,65,3
7,66,4
7,70,3
7,74,4
7,77,2
7,78,1
7,83,5
7,84,3
7,85,8
7,86,5
7,89,2
7,92,4
7,93,1
7,96,1
7,97,2
7,99,4
7,100,2
7,103,4
7,104,2
7,108,4
7,110,1
7,111,2
7,112,5
7,114,4
7,115,5
7,116,2
7,117,4
7,120,1
7,131,2
7,132,3
7,135,2
7,136,3
7,137,7
7,138,7
7,144,4
7,146,3
7,147,3
7,148,3
7,149,1
7,150,1
8,1,5
8,2,2
8,4,5
8,5,5
8,6,5
8,10,7
8,11,4
8,12,7
8,13,2
8,14,4
8,16,3
8,23,4
8,25,2
8,29,4
8,31,8
8,33,8
8,34,5
8,36,4
8,37,4
8,38,2
8,39,5
8,44,4
8,46,1
8,48,4
8,49,5
8,52,3
8,54,2
8,55,1
8,57,2
8,58,10
8,60,1
8,61,2
8,62,3
8,67,5
8,75,2
8,79,9
8,81,5
8,83,1
8,84,1
8,87,4
8,89,3
8,90,10
8,92,6
8,93,5
8,94,1
8,96,6
8,98,4
8,105,5
8,107,2
8,110,2
8,112,2
8,113,4
8,115,4
8,116,1
8,118,2
8,120,2
8,122,3
8,125,2
8,127,5
8,129,6
8,133,8
8,135,4
8,140,5
8,142,5
8,144,4
8,145,3
8,147,5
8,151,5
9,4,6
9,5,2
9,10,8
9,11,3
9,12,1
9,13,3
9,17,7
9,18,8
9,23,9
9,24,5
9,27,8
9,29,10
9,32,2
9,33,15
9,34,1
9,39,10
9,41,4
9,44,6
9,45,2
9,48,2
9,49,2
9,51,2
9,53,1
9,56,8
9,59,4
9,63,3
9,65,7
9,66,4
9,68,3
9,71,8
9,72,3
9,76,4
9,77,6
9,80,8
9,81,14
9,82,4
9,84,5
9,85,5
9,86,6
9,89,1
9,90,4
9,93,5
9,94,5
9,97,2
9,101,1
9,102,5
9,103,4
9,104,5
9,108,4
9,109,7
9,110,2
9,113,5
9,116,6
9,118,3
9,119,6
9,120,5
9,122,3
9,124,5
9,125,5
9,126,3
9,128,3
9,130,2
9,131,4
9,133,3
9,134,7
9,136,6
9,138,2
9,141,1
9,142,5
9,144,2
9,146,3
9,147,2
9,148,6
9,149,6
9,150,1
9,151,2
10,3,1
10,4,3
10,5,2
10,6,5
10,7,7
10,10,8
10,12,7
10,13,5
10,18,7
10,20,3
10,21,5
10,23,5
10,24,5
10,28,5
10,31,1
10,33,9
10,34,1
10,36,5
10,38,3
10,44,2
10,46,3
10,48,2
10,49,5
10,50,8
10,51,1
10,53,1
10,55,5
10,57,3
10,58,3
10,62,3
10,65,1
10,68,4
10,71,4
10,74,4
10,75,2
10,77,3
10,79,10
10,81,5
10,83,4
10,86,3
10,88,3
10,93,5
10,96,3
10,99,3
10,100,2
10,105,1
10,109,5
10,110,3
10,111,5
10,112,2
10,113,5
10,115,1
10,118,2
10,122,2
10,126,2
10,127,5
10,131,4
10,133,5
10,134,4
10,135,2
10,136,3
10,139,5
10,140,3
10,141,5
10,142,5
10,144,4
10,145,4
10,146,3
10,149,4
10,152,3
11,1,4
11,4,8
11,5,5
11,6,4
11,9,2
11,13,4
11,14,2
11,19,2
11,20,4
11,23,4
11,26,4
11,28,9
11,29,8
11,30,1
11,32,6
11,37,4
11,40,5
11,42,3
11,43,3
11,44,8
11,45,2
11,53,4
11,55,4
11,56,4
11,58,5
11,62,7
11,63,5
11,64,2
11,67,3
11,69,2
11,70,2
11,77,4
11,79,2
11,84,1
11,85,5
11,90,3
11,94,2
11,95,2
11,97,3
11,98,3
11,100,1
11,101,2
11,103,3
11,105,3
11,108,5
11,109,1
11,110,1
11,111,2
11,112,1
11,114,7
11,115,4
11,116,2
11,118,5
11,120,4
11,125,7
11,127,4
11,129,5
11,130,8
11,133,5
11,138,2
11,143,1
11,150,2
11,152,2
12,2,7
12,3,7
12,7,5
12,8,1
12,12,5
12,13,5
12,14,2
12,16,1
12,17,5
12,22,3
12,23,6
12,27,1
12,28,8
12,29,6
12,30,7
12,31,2
12,32,5
12,33,5
12,34,1
12,35,10
12,37,2
12,38,4
12,42,5
12,43,4
12,44,9
12,45,3
12,46,5
12,47,5
12,48,1
12,49,5
12,50,3
12,51,2
12,56,4
12,57,2
12,58,5
12,59,5
12,62,8
12,63,2
12,66,9
12,68,1
12,71,5
12,73,1
12,74,4
12,75,5
12,78,4
12,79,2
12,81,5
12,87,4
12,90,6
12,91,1
12,94,1
12,96,1
12,97,4
12,98,6
12,101,5
12,102,4
12,103,5
12,104,5
12,106,5
12,107,7
12,108,5
12,109,3
12,111,7
12,112,3
12,120,4
12,124,4
12,126,2
12,128,1
12,129,7
12,130,3
12,131,2
12,132,3
12,137,6
12,139,3
12,140,4
12,141,8
12,146,2
12,148,2
12,150,4
12,152,3
13,6,5
13,7,2
13,8,3
13,9,3
13,10,9
13,11,7
13,12,7
13,13,1
13,15,3
13,20,9
13,23,4
13,27,4
13,28,5
13,29,5
13,33,3
13,36,1
13,39,10
13,42,3
13,43,3
13,44,1
13,51,1
13,60,2
13,62,3
13,64,1
13,65,3
13,66,4
13,68,5
13,71,2
13,72,2
13,73,5
13,74,1
13,77,3
13,80,6
13,81,4
13,82,4
13,86,3
13,88,3
13,89,1
13,90,6
13,93,2
13,94,1
13,95,6
13,96,2
13,97,6
13,103,2
13,106,3
13,112,4
13,118,4
13,119,5
13,120,5
13,121,4
13,124,8
13,126,1
13,127,6
13,129,1
13,132,3
13,133,9
13,136,3
13,138,5
13,139,3
13,140,3
13,142,5
13,143,5
13,145,1
13,146,1
13,147,2
13,149,2
14,1,2
14,2,2
14,3,1
14,4,4
14,5,2
14,6,5
14,9,1
14,10,3
14,11,4
14,12,3
14,13,6
14,14,4
14,17,2
14,18,5
14,20,8
14,23,1
14,25,5
14,28,6
14,31,9
14,32,2
14,33,18
14,34,10
14,37,3
14,38,2
14,41,3
14,43,5
14,45,4
14,47,3
14,48,4
14,49,5
14,50,5
14,51,5
14,53,5
14,54,4
14,55,5
14,56,5
14,57,11
14,59,7
14,61,5
14,62,4
14,63,2
14,66,4
14,67,9
14,68,3
14,69,2
14,71,7
14,72,4
14,73,8
14,74,4
14,75,2
14,76,4
14,79,5
14,81,5
14,82,4
14,83,1
14,84,1
14,87,4
14,88,3
14,90,5
14,92,10
14,93,1
14,94,2
14,96,2
14,101,3
14,105,6
14,108,1
14,109,8
14,110,10
14,112,2
14,113,10
14,114,5
14,115,2
14,116,1
14,118,2
14,119,3
14,120,2
14,121,1
14,125,5
14,129,3
14,131,6
14,137,5
14,139,10
14,140,8
14,144,4
14,145,3
14,146,9
14,147,2
14,149,4
14,151,2
14,152,4
15,2,3
15,5,5
15,6,5
15,7,2
15,9,1
15,10,5
15,11,3
15,12,7
15,13,1
15,14,2
15,15,3
15,28,9
15,29,4
15,31,13
15,35,4
15,36,8
15,37,7
15,39,5
15,41,6
15,42,3
15,43,2
15,50,9
15,51,2
15,53,3
15,54,2
15,57,1
15,58,10
15,59,2
15,60,1
15,62,7
15,67,9
15,71,2
15,72,4
15,73,7
15,78,4
15,79,5
15,81,5
15,83,1
15,86,3
15,87,3
15,88,1
15,89,3
15,90,2
15,92,4
15,93,7
15,94,1
15,96,3
15,98,4
15,99,1
15,105,3
15,107,1
15,108,1
15,112,4
15,113,6
15,114,3
15,116,1
15,118,1
15,120,7
15,122,5
15,125,2
15,127,5
15,133,11
15,135,1
15,139,8
15,140,9
15,141,5
15,142,5
15,146,1
15,150,3
15,152,4
16,2,2
16,5,5
16,6,3
16,8,3
16,9,1
16,11,5
16,12,5
16,13,3
16,14,2
16,15,5
16,16,1
16,18,2
16,19,2
16,20,12
16,24,5
16,26,2
16,27,5
16,28,4
16,30,5
16,31,11
16,32,8
16,34,7
16,35,9
16,36,4
16,37,7
16,39,10
16,40,5
16,41,1
16,43,3
16,44,4
16,45,1
16,48,2
16,49,6
16,51,6
16,53,1
16,54,1
16,56,2
16,58,6
16,59,1
16,60,8
16,63,2
16,67,12
16,72,2
16,73,3
16,74,1
16,77,2
16,78,1
16,79,5
16,80,2
16,83,1
16,84,1
16,87,4
16,88,4
16,89,8
16,90,5
16,92,4
16,93,1
16,95,5
16,97,1
16,98,5
16,104,4
16,105,9
16,107,4
16,108,1
16,109,8
16,110,3
16,111,2
16,112,5
16,113,6
16,114,5
16,115,4
16,117,8
16,120,6
16,125,2
16,128,3
16,129,2
16,130,3
16,132,4
16,133,3
16,137,2
16,139,7
16,143,5
16,144,1
16,147,2
16,152,4
17,2,1
17,7,1
17,8,4
17,9,3
17,10,1
17,11,12
17,13,1
17,14,1
17,16,1
17,18,3
17,20,4
17,23,1
17,25,3
17,26,3
17,27,3
17,28,11
17,29,3
17,34,6
17,35,5
17,42,4
17,43,3
17,44,1
17,46,2
17,47,3
17,49,8
17,57,8
17,60,2
17,61,5
17,62,4
17,63,1
17,64,5
17,65,7
17,68,4
17,69,4
17,70,1
17,74,8
17,76,1
17,77,5
17,80,5
17,82,1
17,84,3
17,85,3
17,86,8
17,88,2
17,89,4
17,92,3
17,94,1
17,95,8
17,97,5
17,100,1
17,101,2
17,103,7
17,105,10
17,106,3
17,111,4
17,113,5
17,115,2
17,116,6
17,119,2
17,120,4
17,123,4
17,125,1
17,126,1
17,128,1
17,129,6
17,131,5
17,133,2
17,135,5
17,136,1
17,138,4
17,139,3
17,140,1
17,141,3
17,145,2
17,146,6
17,149,5
17,150,11
17,151,3
17,152,4
18,1,7
18,3,3
18,4,6
18,5,3
18,6,5
18,7,4
18,10,5
18,11,3
18,13,9
18,16,5
18,18,4
18,22,1
18,24,8
18,26,3
18,28,3
18,30,5
18,31,2
18,34,4
18,35,3
18,37,5
18,38,1
18,41,4
18,42,4
18,45,4
18,46,2
18,49,5
18,50,2
18,51,1
18,52,2
18,53,1
18,55,1
18,57,4
18,58,3
18,59,5
18,60,2
18,61,3
18,62,4
18,63,2
18,66,5
18,72,5
18,74,9
18,76,3
18,77,3
18,79,2
18,83,3
18,84,1
18,85,1
18,92,4
18,95,4
18,96,3
18,97,5
18,104,7
18,105,2
18,106,5
18,109,4
18,110,5
18,112,5
18,115,3
18,117,3
18,118,1
18,120,1
18,126,2
18,128,2
18,129,1
18,130,5
18,131,1
18,136,5
18,137,5
18,138,5
18,139,5
18,140,5
18,141,4
18,142,2
18,144,1
18,145,3
18,147,3
18,148,6
19,1,4
19,8,5
19,9,4
19,10,1
19,12,1
19,20,3
19,23,5
19,25,5
19,26,4
19,27,3
19,28,7
19,29,7
19,37,4
19,38,5
19,40,5
19,45,4
19,48,2
19,49,8
19,50,5
19,53,2
19,58,4
19,59,4
19,62,4
19,64,2
19,65,1
19,67,4
19,68,3
19,69,1
19,70,2
19,71,3
19,74,2
19,75,5
19,76,1
19,79,2
19,84,7
19,85,4
19,87,3
19,89,5
19,91,4
19,92,5
19,93,1
19,101,1
19,103,2
19,104,1
19,107,3
19,108,5
19,109,2
19,112,5
19,113,2
19,114,3
19,118,9
19,120,5
19,123,5
19,125,5
19,127,4
19,128,6
19,130,3
19,133,5
19,135,1
19,136,9
19,140,5
19,142,5
19,144,4
19,145,5
19,149,5
19,150,3
19,151,2
20,4,3
20,10,4
20,12,2
20,13,4
20,20,5
20,23,6
20,29,10
20,32,4
20,33,3
20,34,2
20,36,4
20,38,4
20,39,5
20,43,5
20,47,4
20,48,4
20,51,1
20,53,4
20,58,4
20,59,14
20,62,5
20,65,4
20,68,6
20,71,5
20,77,4
20,80,4
20,81,4
20,86,7
20,88,4
20,90,3
20,92,6
20,94,3
20,96,2
20,97,3
20,100,1
20,101,2
20,103,5
20,109,1
20,112,1
20,114,4
20,116,9
20,119,3
20,122,4
20,124,6
20,125,12
20,128,16
20,129,3
20,131,11
20,133,8
20,136,3
20,141,4
20,142,10
21,5,5
21,6,3
21,9,4
21,10,6
21,11,8
21,14,8
21,18,3
21,19,1
21,20,2
21,21,5
21,22,4
21,23,16
21,25,7
21,26,4
21,27,2
21,28,3
21,30,4
21,31,1
21,32,4
21,33,5
21,37,4
21,38,9
21,40,2
21,42,3
21,45,7
21,46,8
21,48,10
21,49,8
21,50,7
21,55,3
21,57,1
21,59,1
21,61,2
21,63,5
21,65,3
21,67,4
21,68,4
21,69,8
21,72,3
21,75,5
21,76,1
21,77,3
21,83,1
21,84,2
21,94,2
21,96,5
21,97,6
21,99,4
21,100,1
21,101,2
21,102,10
21,104,2
21,107,5
21,111,3
21,115,1
21,116,10
21,117,4
21,120,1
21,121,1
21,123,5
21,125,4
21,129,5
21,132,5
21,134,3
21,135,2
21,136,6
21,137,2
21,141,8
21,144,4
21,145,5
21,147,4
21,152,3
22,1,6
22,9,3
22,10,4
22,11,9
22,12,6
22,18,5
22,20,4
22,21,5
22,23,2
22,24,8
22,25,1
22,26,3
22,29,1
22,32,5
22,34,6
22,36,3
22,38,1
22,42,3
22,43,3
22,44,1
22,45,2
22,46,1
22,48,4
22,49,2
22,53,1
22,54,6
22,55,4
22,59,15
22,61,7
22,64,5
22,65,4
22,68,6
22,72,1
22,74,3
22,76,1
22,83,5
22,84,4
22,88,2
22,91,5
22,94,2
22,95,1
22,97,10
22,99,3
22,101,3
22,104,5
22,105,5
22,106,4
22,108,4
22,109,4
22,112,3
22,118,1
22,119,2
22,122,5
22,125,10
22,126,6
22,128,6
22,130,3
22,133,6
22,134,3
22,136,1
22,140,1
22,142,10
22,143,2
22,144,1
22,145,3
22,146,3
22,149,4
22,150,3
22,151,6
23,3,2
23,8,4
23,9,6
23,11,8
23,13,3
23,14,5
23,16,5
23,17,7
23,18,4
23,22,5
23,23,4
23,25,5
23,27,5
23,28,5
23,31,3
23,33,5
23,34,2
23,35,5
23,38,5
23,41,4
23,42,3
23,45,4
23,49,3
23,52,3
23,53,1
23,57,3
23,58,1
23,62,4
23,65,1
23,66,4
23,67,4
23,68,9
23,69,6
23,72,2
23,74,5
23,75,5
23,76,1
23,77,7
23,79,4
23,81,1
23,82,4
23,84,2
23,85,1
23,86,3
23,89,6
23,90,4
23,92,7
23,94,3
23,96,7
23,97,6
23,98,3
23,103,9
23,106,1
23,113,5
23,116,6
23,117,4
23,118,3
23,120,7
23,121,1
23,123,9
23,124,5
23,125,5
23,129,13
23,130,5
23,134,3
23,135,5
23,136,12
23,138,4
23,139,3
23,140,2
23,141,2
23,142,2
23,143,3
23,144,5
23,145,7
23,146,7
23,147,3
23,148,4
23,149,2
23,150,1
24,2,7
24,3,4
24,4,5
24,10,3
24,11,9
24,12,1
24,14,2
24,16,3
24,17,9
24,19,4
24,22,3
24,23,6
24,25,2
24,27,1
24,28,4
24,29,2
24,30,8
24,31,4
24,32,5
24,33,5
24,35,8
24,39,3
24,42,5
24,43,5
24,44,4
24,45,3
24,47,1
24,50,6
24,51,4
24,52,5
24,53,1
24,57,5
24,61,2
24,63,3
24,65,3
24,66,1
24,67,4
24,68,7
24,78,4
24,80,2
24,81,5
24,84,5
24,87,4
24,92,2
24,96,1
24,98,4
24,100,1
24,106,5
24,107,3
24,108,1
24,111,9
24,112,3
24,113,3
24,123,4
24,126,6
24,127,5
24,128,1
24,129,6
24,131,4
24,132,3
24,134,4
24,135,10
24,137,5
24,139,3
24,140,11
24,141,10
24,146,1
24,150,4
24,151,5
25,3,1
25,4,6
25,5,2
25,8,8
25,9,3
25,11,4
25,13,4
25,18,8
25,20,4
25,24,13
25,29,4
25,31,2
25,32,2
25,34,1
25,35,3
25,37,9
25,43,3
25,44,10
25,48,1
25,49,1
25,50,7
25,52,2
25,56,3
25,58,4
25,59,2
25,62,4
25,63,3
25,65,4
25,67,4
25,71,4
25,72,8
25,73,1
25,74,4
25,75,1
25,84,2
25,85,6
25,89,5
25,90,5
25,93,9
25,94,1
25,95,1
25,97,12
25,101,1
25,102,7
25,104,10
25,107,7
25,109,6
25,110,2
25,111,1
25,112,5
25,116,6
25,119,2
25,121,2
25,124,4
25,126,2
25,128,2
25,130,3
25,131,4
25,133,4
25,134,4
25,136,1
25,137,1
25,138,4
25,139,3
25,140,1
25,141,1
25,150,1
26,2,2
26,3,8
26,5,2
26,6,3
26,8,5
26,9,1
26,10,1
26,11,7
26,13,2
26,16,3
26,17,4
26,18,5
26,19,2
26,24,5
26,26,2
26,28,1
26,30,2
26,31,4
26,32,4
26,34,9
26,35,4
26,38,8
26,40,2
26,44,4
26,47,10
26,48,2
26,49,1
26,50,3
26,52,4
26,53,1
26,54,1
26,56,6
26,58,12
26,60,3
26,67,5
26,72,7
26,75,1
26,77,3
26,79,4
26,80,2
26,82,4
26,84,1
26,85,1
26,89,1
26,90,9
26,93,5
26,94,1
26,95,1
26,98,4
26,101,10
26,102,3
26,105,5
26,107,1
26,108,10
26,109,10
26,111,1
26,112,2
26,114,5
26,116,4
26,118,3
26,120,5
26,121,2
26,123,5
26,124,5
26,126,1
26,128,5
26,129,4
26,131,1
26,133,4
26,135,3
26,137,2
26,138,2
26,140,4
26,143,5
26,146,5
26,147,4
26,148,4
26,149,2
26,152,6
27,3,3
27,7,16
27,10,8
27,11,3
27,13,10
27,17,4
27,20,3
27,23,4
27,29,9
27,30,2
27,33,8
27,34,2
27,36,1
27,37,4
27,39,5
27,42,4
27,44,3
27,48,1
27,49,9
27,50,3
27,51,5
27,52,4
27,55,4
27,59,2
27,60,2
27,62,16
27,66,10
27,71,12
27,73,1
27,74,12
27,75,6
27,80,6
27,81,4
27,86,3
27,88,3
27,90,7
27,91,2
27,92,1
27,95,4
27,96,1
27,97,4
27,99,3
27,100,2
27,102,4
27,103,12
27,104,5
27,105,3
27,107,5
27,109,5
27,111,2
27,113,5
27,119,3
27,124,4
27,129,5
27,135,5
27,136,5
27,137,1
27,139,3
27,140,7
27,145,2
27,146,4
27,149,4
28,2,1
28,5,5
28,7,3
28,8,8
28,12,2
28,13,1
28,15,3
28,17,5
28,18,2
28,20,2
28,23,1
28,27,5
28,28,5
28,30,8
28,33,10
28,36,4
28,39,5
28,41,4
28,42,10
28,46,3
28,49,4
28,54,1
28,58,5
28,59,1
28,61,2
28,62,10
28,63,2
28,65,5
28,66,4
28,77,8
28,81,1
28,83,1
28,84,3
28,86,4
28,88,1
28,89,13
28,90,2
28,93,2
28,94,9
28,95,3
28,97,4
28,104,2
28,112,1
28,113,1
28,116,8
28,117,4
28,118,1
28,120,4
28,121,8
28,125,2
28,131,5
28,132,3
28,133,4
28,135,2
28,137,2
28,144,2
28,146,4
28,147,10
28,148,6
28,152,4
29,1,3
29,3,1
29,5,5
29,6,5
29,9,1
29,10,7
29,11,4
29,12,3
29,13,10
29,15,3
29,17,5
29,22,2
29,24,3
29,27,5
29,28,9
29,31,7
29,35,3
29,36,2
29,37,12
29,38,2
29,41,1
29,43,5
29,47,1
29,48,5
29,50,3
29,51,11
29,52,3
29,58,2
29,59,1
29,60,3
29,62,4
29,63,3
29,65,3
29,67,8
29,68,3
29,69,5
29,70,3
29,72,9
29,73,8
29,74,4
29,75,2
29,81,4
29,82,4
29,84,5
29,85,6
29,87,4
29,88,1
29,89,2
29,90,2
29,92,7
29,93,3
29,95,4
29,97,3
29,100,1
29,103,9
29,104,5
29,108,5
29,109,10
29,110,4
29,112,1
29,113,5
29,114,3
29,117,4
29,118,1
29,119,2
29,120,6
29,122,5
29,124,3
29,125,5
29,127,5
29,131,7
29,133,5
29,134,8
29,135,4
29,139,10
29,141,4
29,144,5
29,146,1
29,152,4
30,1,3
30,6,5
30,10,10
30,11,14
30,14,8
30,17,2
30,21,5
30,23,6
30,24,6
30,28,4
30,29,1
30,33,1
30,34,2
30,35,3
30,36,5
30,38,4
30,43,1
30,47,7
30,48,10
30,49,5
30,54,1
30,58,2
30,62,4
30,65,3
30,67,4
30,68,3
30,72,4
30,73,5
30,76,5
30,81,4
30,82,4
30,83,5
30,84,3
30,85,3
30,86,5
30,87,4
30,94,4
30,96,5
30,99,3
30,102,10
30,104,2
30,106,5
30,108,1
30,114,7
30,115,2
30,116,14
30,122,7
30,124,3
30,125,5
30,128,5
30,129,5
30,130,3
30,131,10
30,133,3
30,134,2
30,135,2
30,139,5
30,140,3
30,141,8
30,143,1
30,144,3
30,145,3
30,146,3
30,148,5
31,1,1
31,2,4
31,3,4
31,4,5
31,8,6
31,10,9
31,11,3
31,16,3
31,17,5
31,21,5
31,23,2
31,24,3
31,25,2
31,27,4
31,28,5
31,29,7
31,30,5
31,33,5
31,34,5
31,35,6
31,36,6
31,37,4
31,38,4
31,39,2
31,44,8
31,45,3
31,47,5
31,49,5
31,50,5
31,51,3
31,53,2
31,54,1
31,58,9
31,60,1
31,61,2
31,62,9
31,64,4
31,65,1
31,67,4
31,69,1
31,72,7
31,76,1
31,77,3
31,79,2
31,81,4
31,82,4
31,83,5
31,84,2
31,85,8
31,87,11
31,89,6
31,90,4
31,91,2
31,92,2
31,98,2
31,99,3
31,101,6
31,103,2
31,106,2
31,107,6
31,108,5
31,109,5
31,111,5
31,112,5
31,113,3
31,115,2
31,118,3
31,120,10
31,122,5
31,123,4
31,124,9
31,126,4
31,128,1
31,130,6
31,131,2
31,132,3
31,133,4
31,137,5
31,140,12
31,145,3
31,146,2
31,147,2
31,148,2
31,149,7
31,150,7
31,151,5
31,152,3
32,2,5
32,4,5
32,5,5
32,6,4
32,8,4
32,9,1
32,12,2
32,14,4
32,17,1
32,18,4
32,19,2
32,23,1
32,25,2
32,28,8
32,30,4
32,31,5
32,32,6
32,37,5
32,41,1
32,42,8
32,43,1
32,45,5
32,46,5
32,48,2
32,51,5
32,53,5
32,54,4
32,55,4
32,58,5
32,59,10
32,62,7
32,66,3
32,67,4
32,68,3
32,71,7
32,73,3
32,78,1
32,83,5
32,86,4
32,88,4
32,89,8
32,92,11
32,93,1
32,94,4
32,95,2
32,97,1
32,99,5
32,103,3
32,105,3
32,108,1
32,110,3
32,112,5
32,113,5
32,114,2
32,115,5
32,119,3
32,120,3
32,121,4
32,123,3
32,125,5
32,128,3
