8,6,38,0.98,37.24
8,7,42,0.32,13.44
8,10,32,0.26,8.32
8,12,36,0.43,15.48
8,13,81,0.75,60.75
8,14,52,0.18,9.36
8,15,26,1.07,27.82
8,16,40,0.42,16.8
8,17,37,0.79,29.23
8,18,38,0.17,6.46
8,19,59,1.15,67.85
8,21,39,1.0,39.0
8,23,76,0.88,66.88
8,24,55,0.41,22.55
8,25,55,0.64,35.2
8,27,45,1.12,50.4
8,28,98,1.01,98.98
8,29,31,0.55,17.05
8,30,52,0.36,18.72
8,32,32,0.92,29.44
8,33,55,0.61,33.55
8,34,49,0.88,43.12
8,36,93,1.08,100.44
8,37,44,0.19,8.36
8,39,52,0.2,10.4
8,40,69,0.73,50.37
8,41,47,0.72,33.84
8,42,33,0.55,18.15
8,45,36,0.81,29.16
8,49,32,0.22,7.04
8,51,42,0.39,16.38
8,53,25,0.25,6.25
8,54,62,0.22,13.64
8,56,33,0.62,20.46
8,57,39,0.74,28.86
8,58,59,0.36,21.24
8,59,59,0.9,53.1
8,60,47,0.32,15.04
8,61,48,0.18,8.64
8,63,44,0.76,33.44
8,65,38,0.68,25.84
8,66,35,0.51,17.85
8,68,52,0.52,27.04
8,69,46,0.46,21.16
8,71,37,0.87,32.19
8,72,40,0.49,19.6
8,73,44,0.84,36.96
8,74,38,0.88,33.44
8,75,32,0.76,24.32
8,76,57,0.43,24.51
8,77,28,1.0,28.0
8,78,45,0.42,18.9
8,79,70,0.94,65.8
8,80,52,0.51,26.52
8,81,47,0.76,35.72
8,83,52,0.96,49.92
8,85,38,0.37,14.06
8,86,50,0.49,24.5
8,90,59,0.36,21.24
8,92,45,0.97,43.65
8,93,46,0.94,43.24
8,94,26,0.42,10.92
8,95,44,0.32,14.08
8,97,38,0.67,25.46
8,98,60,0.77,46.2
8,99,27,0.16,4.32
8,100,32,0.38,12.16
8,101,56,0.76,42.56
8,102,54,0.28,15.12
8,103,69,0.42,28.98
8,105,56,0.75,42.0
8,106,66,0.6,39.6
8,107,46,0.18,8.28
8,108,46,0.19,8.74
8,109,48,1.11,53.28
8,110,51,0.38,19.38
8,111,53,0.2,10.6
8,114,46,0.94,43.24
8,115,43,0.66,28.38
8,117,64,0.39,24.96
8,118,47,0.38,17.86
8,120,61,0.41,25.01
8,122,74,0.3,22.2
8,123,34,1.01,34.34
8,127,26,0.4,10.4
8,128,50,0.96,48.0
8,129,42,0.8,33.6
8,130,39,0.52,20.28
8,131,33,0.31,10.23
8,133,54,0.55,29.7
8,134,49,0.49,24.01
8,136,46,0.83,38.18
8,137,30,0.57,17.1
8,138,44,0.96,42.24
8,140,67,0.5,33.5
8,141,32,1.06,33.92
8,144,70,1.02,71.4
8,145,37,0.78,28.86
8,146,59,1.15,67.85
8,147,65,0.17,11.05
8,150,30,0.67,20.1
8,151,57,0.57,32.49
8,152,36,0.55,19.8
9,2,25,0.56,14.0
9,3,35,0.23,8.05
9,8,40,1.06,42.4
9,10,38,0.26,9.88
9,11,56,0.16,8.96
9,20,31,0.83,25.73
9,24,26,0.41,10.66
9,28,32,1.01,32.32
9,31,44,0.74,32.56
9,32,31,0.92,28.52
9,35,44,0.56,24.64
9,43,54,0.5,27.0
9,44,35,0.49,17.15
9,46,36,0.24,8.64
9,49,27,0.22,5.94
9,50,35,0.52,18.2
9,52,41,0.5,20.5
9,55,44,0.82,36.08
9,58,43,0.36,15.48
9,64,48,0.9,43.2
9,67,43,0.34,14.62
9,70,35,0.44,15.4
9,72,34,0.49,16.66
9,84,56,0.38,21.28
9,88,35,0.75,26.25
9,89,45,1.04,46.8
9,91,41,0.86,35.26
9,96,36,1.11,39.96
9,99,38,0.16,6.08
9,104,49,0.92,45.08
9,109,42,1.11,46.62
9,112,32,0.37,11.84
9,113,41,1.1,45.1
9,119,26,0.44,11.44
9,121,28,0.74,20.72
9,124,39,0.56,21.84
9,125,45,0.53,23.85
9,126,60,1.08,64.8
9,132,45,1.0,45.0
9,139,41,1.0,41.0
9,140,31,0.5,15.5
9,149,23,0.83,19.09
10,5,46,1.15,52.9
10,6,51,0.98,49.98
10,9,34,0.73,24.82
10,11,33,0.16,5.28
10,13,50,0.75,37.5
10,14,43,0.18,7.74
10,18,59,0.17,10.03
10,23,37,0.88,32.56
10,26,32,0.44,14.08
10,27,33,1.12,36.96
10,28,43,1.01,43.43
10,30,36,0.36,12.96
10,33,59,0.61,35.99
10,36,51,1.08,55.08
10,38,24,1.13,27.12
10,39,54,0.2,10.8
10,42,46,0.55,25.3
10,48,28,0.97,27.16
10,51,30,0.39,11.7
10,59,41,0.9,36.9
10,62,43,0.71,30.53
10,65,38,0.68,25.84
10,68,62,0.52,32.24
10,69,36,0.46,16.56
10,72,49,0.49,24.01
10,73,28,0.84,23.52
10,81,42,0.76,31.92
10,82,22,0.6,13.2
10,87,51,0.99,50.49
10,97,34,0.67,22.78
10,105,30,0.75,22.5
10,107,43,0.18,7.74
10,114,41,0.94,38.54
10,117,30,0.39,11.7
10,123,48,1.01,48.48
10,128,30,0.96,28.8
10,131,66,0.31,20.46
10,133,56,0.55,30.8
10,134,41,0.49,20.09
10,135,32,0.89,28.48
10,137,32,0.57,18.24
10,140,32,0.5,16.0
10,141,51,1.06,54.06
10,143,50,0.28,14.0
10,145,28,0.78,21.84
10,146,44,1.15,50.6
10,148,39,0.58,22.62
10,149,44,0.83,36.52
11,3,28,0.23,6.44
11,4,32,0.83,26.56
11,7,28,0.32,8.96
11,11,42,0.16,6.72
11,12,30,0.43,12.9
11,20,37,0.83,30.71
11,22,38,1.08,41.04
11,28,36,1.01,36.36
11,29,34,0.55,18.7
11,32,51,0.92,46.92
11,35,36,0.56,20.16
11,37,39,0.19,7.41
11,45,53,0.81,42.93
11,46,49,0.24,11.76
11,47,39,0.27,10.53
11,49,63,0.22,13.86
11,50,32,0.52,16.64
11,56,51,0.62,31.62
11,57,40,0.74,29.6
11,58,34,0.36,12.24
11,60,32,0.32,10.24
11,61,42,0.18,7.56
11,64,35,0.9,31.5
11,65,44,0.68,29.92
11,66,45,0.51,22.95
11,71,33,0.87,28.71
11,74,46,0.88,40.48
11,76,42,0.43,18.06
11,79,22,0.94,20.68
11,84,30,0.38,11.4
11,85,38,0.37,14.06
11,86,47,0.49,23.03
11,92,33,0.97,32.01
11,94,30,0.42,12.6
11,95,29,0.32,9.28
11,101,55,0.76,41.8
11,102,46,0.28,12.88
11,103,41,0.42,17.22
11,106,44,0.6,26.4
11,108,42,0.19,7.98
11,109,47,1.11,52.17
11,113,38,1.1,41.8
11,116,48,0.25,12.0
11,122,25,0.3,7.5
11,126,38,1.08,41.04
11,129,47,0.8,37.6
11,135,31,0.89,27.59
11,136,43,0.83,35.69
11,138,33,0.96,31.68
11,139,30,1.0,30.0
11,140,48,0.5,24.0
11,150,43,0.67,28.81
11,152,38,0.55,20.9
12,1,31,0.42,13.02
12,2,59,0.56,33.04
12,5,26,1.15,29.9
12,10,55,0.26,14.3
12,13,51,0.75,38.25
12,17,46,0.79,36.34
12,19,31,1.15,35.65
12,21,37,1.0,37.0
12,23,39,0.88,34.32
12,24,38,0.41,15.58
12,28,52,1.01,52.52
12,29,28,0.55,15.4
12,31,46,0.74,34.04
12,34,43,0.88,37.84
12,36,36,1.08,38.88
12,50,42,0.52,21.84
12,51,49,0.39,19.11
12,62,38,0.71,26.98
12,72,31,0.49,15.19
12,73,33,0.84,27.72
12,75,40,0.76,30.4
12,77,31,1.0,31.0
12,80,57,0.51,29.07
12,81,57,0.76,43.32
12,83,39,0.96,37.44
12,88,32,0.75,24.0
12,89,57,1.04,59.28
12,90,46,0.36,16.56
12,93,37,0.94,34.78
12,94,48,0.42,20.16
12,96,59,1.11,65.49
12,97,42,0.67,28.14
12,98,38,0.77,29.26
12,99,34,0.16,5.44
12,104,37,0.92,34.04
12,105,38,0.75,28.5
12,106,42,0.6,25.2
12,111,40,0.2,8.0
12,115,26,0.66,17.16
12,118,43,0.38,16.34
12,119,36,0.44,15.84
12,120,36,0.41,14.76
12,123,28,1.01,28.28
12,125,36,0.53,19.08
12,127,33,0.4,13.2
12,129,31,0.8,24.8
12,130,52,0.52,27.04
12,131,34,0.31,10.54
12,133,41,0.55,22.55
12,137,25,0.57,14.25
12,141,38,1.06,40.28
12,144,43,1.02,43.86
12,145,28,0.78,21.84
12,146,38,1.15,43.7
12,148,53,0.58,30.74
12,151,37,0.57,21.09
13,8,27,1.06,28.62
13,11,53,0.16,8.48
13,13,39,0.75,29.25
13,14,41,0.18,7.38
13,18,40,0.17,6.8
13,27,31,1.12,34.72
13,28,43,1.01,43.43
13,29,42,0.55,23.1
13,30,41,0.36,14.76
13,33,36,0.61,21.96
13,40,28,0.73,20.44
13,42,35,0.55,19.25
13,43,30,0.5,15.0
13,44,36,0.49,17.64
13,49,41,0.22,9.02
13,51,22,0.39,8.58
13,52,45,0.5,22.5
13,53,58,0.25,14.5
13,59,38,0.9,34.2
13,62,40,0.71,28.4
13,63,26,0.76,19.76
13,66,44,0.51,22.44
13,67,26,0.34,8.84
13,68,29,0.52,15.08
13,69,37,0.46,17.02
13,71,36,0.87,31.32
13,72,47,0.49,23.03
13,79,41,0.94,38.54
13,84,29,0.38,11.02
13,85,50,0.37,18.5
13,92,51,0.97,49.47
13,97,46,0.67,30.82
13,100,53,0.38,20.14
13,102,45,0.28,12.6
13,103,45,0.42,18.9
13,106,42,0.6,25.2
13,109,42,1.11,46.62
13,110,49,0.38,18.62
13,112,33,0.37,12.21
13,114,32,0.94,30.08
13,117,32,0.39,12.48
13,124,43,0.56,24.08
13,126,41,1.08,44.28
13,132,36,1.0,36.0
13,134,58,0.49,28.42
13,135,43,0.89,38.27
13,136,34,0.83,28.22
13,139,46,1.0,46.0
13,140,86,0.5,43.0
14,3,31,0.23,7.13
14,4,45,0.83,37.35
14,6,28,0.98,27.44
14,7,29,0.32,9.28
14,12,45,0.43,19.35
14,16,37,0.42,15.54
14,17,43,0.79,33.97
14,20,29,0.83,24.07
14,24,39,0.41,15.99
14,25,37,0.64,23.68
14,26,39,0.44,17.16
14,32,41,0.92,37.72
14,35,35,0.56,19.6
14,37,31,0.19,5.89
14,39,38,0.2,7.6
14,43,27,0.5,13.5
14,50,38,0.52,19.76
14,51,27,0.39,10.53
14,58,35,0.36,12.6
14,60,54,0.32,17.28
14,64,28,0.9,25.2
14,66,41,0.51,20.91
14,74,26,0.88,22.88
14,76,33,0.43,14.19
14,77,43,1.0,43.0
14,80,36,0.51,18.36
14,81,57,0.76,43.32
14,86,57,0.49,27.93
14,87,42,0.99,41.58
14,89,44,1.04,45.76
14,94,31,0.42,13.02
14,95,39,0.32,12.48
14,96,56,1.11,62.16
14,99,31,0.16,4.96
14,107,45,0.18,8.1
14,108,37,0.19,7.03
14,111,39,0.2,7.8
14,116,33,0.25,8.25
14,120,48,0.41,19.68
14,121,32,0.74,23.68
14,125,27,0.53,14.31
14,128,30,0.96,28.8
14,129,56,0.8,44.8
14,131,53,0.31,16.43
14,133,41,0.55,22.55
14,137,37,0.57,21.09
14,138,46,0.96,44.16
14,140,30,0.5,15.0
14,141,40,1.06,42.4
14,143,40,0.28,11.2
14,147,42,0.17,7.14
15,3,53,0.23,12.19
15,4,68,0.83,56.44
15,5,50,1.15,57.5
15,6,61,0.98,59.78
15,7,55,0.32,17.6
15,8,45,1.06,47.7
15,10,53,0.26,13.78
15,11,26,0.16,4.16
15,12,79,0.43,33.97
15,13,44,0.75,33.0
15,15,28,1.07,29.96
15,16,50,0.42,21.0
15,17,67,0.79,52.93
15,18,54,0.17,9.18
15,19,51,1.15,58.65
15,20,54,0.83,44.82
15,22,39,1.08,42.12
15,23,38,0.88,33.44
15,24,79,0.41,32.39
15,25,43,0.64,27.52
15,26,43,0.44,18.92
15,28,70,1.01,70.7
15,30,32,0.36,11.52
15,31,37,0.74,27.38
15,32,78,0.92,71.76
15,33,59,0.61,35.99
15,34,37,0.88,32.56
15,35,51,0.56,28.56
15,36,44,1.08,47.52
15,37,53,0.19,10.07
15,39,70,0.2,14.0
15,42,33,0.55,18.15
15,43,36,0.5,18.0
15,46,31,0.24,7.44
15,48,41,0.97,39.77
15,49,42,0.22,9.24
15,50,75,0.52,39.0
15,51,63,0.39,24.57
15,52,52,0.5,26.0
15,54,34,0.22,7.48
15,55,65,0.82,53.3
15,56,48,0.62,29.76
15,57,33,0.74,24.42
15,58,32,0.36,11.52
15,59,52,0.9,46.8
15,60,58,0.32,18.56
15,62,29,0.71,20.59
15,63,36,0.76,27.36
15,64,56,0.9,50.4
15,65,51,0.68,34.68
15,66,49,0.51,24.99
15,68,50,0.52,26.0
15,70,37,0.44,16.28
15,71,39,0.87,33.93
15,72,66,0.49,32.34
15,73,42,0.84,35.28
15,74,44,0.88,38.72
15,76,49,0.43,21.07
15,77,55,1.0,55.0
15,80,43,0.51,21.93
15,81,71,0.76,53.96
15,83,31,0.96,29.76
15,84,31,0.38,11.78
15,86,62,0.49,30.38
15,87,47,0.99,46.53
15,89,55,1.04,57.2
15,94,58,0.42,24.36
15,95,53,0.32,16.96
15,96,64,1.11,71.04
15,97,43,0.67,28.81
15,99,43,0.16,6.88
15,101,51,0.76,38.76
15,104,56,0.92,51.52
15,106,29,0.6,17.4
15,107,71,0.18,12.78
15,108,34,0.19,6.46
15,109,73,1.11,81.03
15,111,55,0.2,11.0
15,114,45,0.94,42.3
15,116,32,0.25,8.0
15,118,35,0.38,13.3
15,120,58,0.41,23.78
15,121,36,0.74,26.64
15,122,39,0.3,11.7
15,123,31,1.01,31.31
15,124,31,0.56,17.36
15,125,40,0.53,21.2
15,126,54,1.08,58.32
15,127,32,0.4,12.8
15,128,54,0.96,51.84
15,129,76,0.8,60.8
15,131,56,0.31,17.36
15,133,46,0.55,25.3
15,137,60,0.57,34.2
15,138,48,0.96,46.08
15,140,77,0.5,38.5
15,141,46,1.06,48.76
15,142,29,0.5,14.5
15,143,76,0.28,21.28
15,146,50,1.15,57.5
15,147,48,0.17,8.16
15,149,40,0.83,33.2
15,150,30,0.67,20.1
15,151,23,0.57,13.11
15,152,37,0.55,20.35
16,1,26,0.42,10.92
16,2,46,0.56,25.76
16,9,41,0.73,29.93
16,11,46,0.16,7.36
16,14,29,0.18,5.22
16,27,59,1.12,66.08
16,28,43,1.01,43.43
16,35,40,0.56,22.4
16,36,43,1.08,46.44
16,41,34,0.72,24.48
16,42,29,0.55,15.95
16,45,38,0.81,30.78
16,58,30,0.36,10.8
16,61,28,0.18,5.04
16,62,26,0.71,18.46
16,67,26,0.34,8.84
16,69,58,0.46,26.68
16,72,31,0.49,15.19
16,78,45,0.42,18.9
16,79,44,0.94,41.36
16,81,27,0.76,20.52
16,85,59,0.37,21.83
16,90,33,0.36,11.88
16,91,50,0.86,43.0
16,92,44,0.97,42.68
16,93,43,0.94,40.42
16,96,28,1.11,31.08
16,98,35,0.77,26.95
16,102,42,0.28,11.76
16,103,42,0.42,17.64
16,105,50,0.75,37.5
16,106,43,0.6,25.8
16,107,41,0.18,7.38
16,112,45,0.37,16.65
16,113,59,1.1,64.9
16,115,40,0.66,26.4
16,117,34,0.39,13.26
16,133,34,0.55,18.7
16,134,48,0.49,23.52
16,144,29,1.02,29.58
16,145,44,0.78,34.32
16,148,22,0.58,12.76
17,4,55,0.83,45.65
