61,44,2
61,34,1
61,71,4
61,4,2
61,134,4
61,131,4
61,65,1
61,141,1
61,18,3
61,93,5
61,24,5
61,110,1
61,5,2
62,59,5
62,28,3
62,45,4
62,92,3
62,66,1
62,34,3
62,131,1
62,4,4
62,57,4
62,140,5
62,1,2
62,41,2
62,63,2
62,110,5
63,25,2
63,51,3
63,18,4
63,114,2
63,14,4
63,28,3
63,54,4
63,53,5
63,110,3
63,71,4
63,93,1
63,119,3
63,66,3
63,146,3
64,89,5
64,84,2
64,112,5
64,107,3
64,67,4
64,37,4
64,8,5
64,109,2
64,130,3
64,58,4
64,101,1
64,50,5
65,32,5
65,55,4
65,12,4
65,101,3
65,84,3
65,94,1
65,97,4
65,143,2
65,59,3
65,61,4
65,76,1
66,24,5
66,66,4
66,77,2
66,137,5
66,22,1
66,55,1
66,30,5
66,34,1
66,138,5
66,147,3
67,38,2
67,139,5
67,17,2
67,87,4
67,73,5
67,82,4
67,72,4
67,62,4
67,114,3
67,125,5
67,131,5
67,68,3
67,6,5
68,13,5
68,62,4
68,103,5
68,3,1
68,34,1
68,91,1
68,66,5
68,49,4
68,74,4
68,75,3
68,7,5
68,90,1
68,71,5
68,37,2
68,51,2
69,34,4
69,134,1
69,75,4
69,4,5
69,102,4
69,69,1
69,120,5
69,124,5
70,30,5
70,14,5
70,28,3
70,72,1
70,13,2
70,43,5
70,66,2
71,97,4
71,95,4
71,134,3
71,59,3
71,114,5
71,12,2
71,145,5
71,35,1
71,68,5
71,123,4
71,110,3
71,65,5
71,70,4
72,104,1
72,74,2
72,128,3
72,136,5
72,20,3
72,93,1
72,113,2
73,41,4
73,94,3
73,144,1
73,66,4
73,27,5
73,148,3
73,77,3
73,97,2
73,116,4
73,17,5
73,33,5
73,81,1
74,109,2
74,139,5
74,82,1
74,29,2
74,35,3
74,14,3
74,21,3
74,119,1
74,124,4
74,101,4
74,152,3
74,84,5
74,40,1
74,42,3
74,116,2
75,96,5
75,28,4
75,115,2
75,94,4
75,85,3
75,76,5
75,35,3
75,106,5
75,11,5
75,81,4
76,72,5
76,139,1
76,28,5
76,114,2
76,65,1
76,19,5
76,36,4
76,22,4
76,55,5
77,80,4
77,33,3
77,103,2
77,51,1
77,86,3
77,23,4
77,10,4
77,136,2
77,119,3
77,39,5
77,71,2
77,81,4
77,29,5
78,144,3
78,108,1
78,86,5
78,84,3
78,146,3
78,24,3
78,114,4
79,49,3
79,144,4
79,123,5
79,38,5
79,136,4
79,25,5
79,28,2
79,9,4
79,145,5
79,45,4
79,75,5
80,62,4
80,67,4
80,117,4
80,97,4
80,31,3
80,145,2
80,147,1
80,103,1
80,69,1
80,116,2
80,129,4
80,92,5
80,136,3
81,64,2
81,114,3
81,40,5
81,118,5
81,108,5
81,70,2
81,1,4
81,26,4
81,79,2
81,127,4
81,23,4
81,29,3
82,29,5
82,13,3
82,111,1
82,28,2
82,31,1
82,102,1
82,98,5
82,140,5
82,14,1
82,100,4
83,101,1
83,33,4
83,56,5
83,76,4
83,146,3
83,151,2
83,94,2
83,109,3
84,66,4
84,140,2
84,127,1
84,138,5
84,73,5
84,7,2
84,132,3
84,64,1
84,124,3
84,12,1
84,139,3
84,129,1
85,73,3
85,51,2
85,67,4
85,31,5
85,108,1
85,120,2
85,9,1
85,139,5
85,59,1
85,152,4
85,113,5
85,92,4
85,41,1
85,37,3
86,98,5
86,117,3
86,40,3
86,77,2
86,110,3
86,104,4
86,45,1
86,27,5
86,30,4
86,144,1
86,31,2
86,105,4
86,35,4
86,12,1
87,87,4
87,90,5
87,29,4
87,115,4
87,33,4
87,135,4
87,129,4
87,46,1
87,98,4
87,38,2
87,92,4
87,1,5
87,147,4
87,133,3
88,53,1
88,144,2
88,118,3
88,109,4
88,4,5
88,102,5
88,90,1
88,17,4
88,106,5
88,20,3
88,133,3
88,10,3
89,18,5
89,72,1
89,108,4
89,104,5
89,149,4
89,144,1
89,53,1
89,45,2
89,134,3
89,126,3
89,65,1
89,109,4
90,141,5
90,28,3
90,62,2
90,137,2
90,146,4
90,32,1
90,12,3
91,122,5
91,95,4
91,92,3
91,1,3
91,103,1
91,27,5
91,10,5
91,109,4
91,51,5
91,36,2
91,119,2
91,28,4
92,43,3
92,141,4
92,63,3
92,65,3
92,51,4
92,47,1
92,127,5
92,84,5
92,134,4
92,52,1
92,11,4
92,108,1
92,67,4
92,100,1
92,135,4
93,84,1
93,112,3
93,118,1
93,38,1
93,61,3
93,46,1
93,1,5
94,18,4
94,83,3
94,139,5
94,49,1
94,126,2
94,13,5
94,141,4
94,58,3
94,4,1
94,145,1
94,112,2
94,51,1
95,11,4
95,141,4
95,102,5
95,116,5
95,10,3
95,134,1
95,135,1
95,14,4
95,104,1
95,48,5
95,67,2
95,23,3
96,43,3
96,37,4
96,20,4
96,67,3
96,133,3
96,115,4
96,13,1
96,14,2
97,85,1
97,10,2
97,128,3
97,126,3
97,120,4
97,4,5
97,51,2
97,68,2
97,78,4
97,151,5
97,111,2
98,71,3
98,5,2
98,33,5
98,137,5
98,147,1
98,83,1
98,121,1
98,50,5
98,69,2
99,8,4
99,92,2
99,146,3
99,18,2
99,35,5
99,86,3
99,138,4
99,34,2
99,113,5
99,103,5
99,14,1
99,106,1
99,65,1
99,129,4
99,69,3
100,120,1
100,6,5
100,76,2
100,41,2
100,148,3
100,128,2
100,79,2
100,4,1
100,26,3
100,10,5
100,130,5
100,117,3
100,5,3
100,106,5
100,115,3
101,106,5
101,2,2
101,148,2
101,65,1
101,105,2
101,23,1
101,28,1
101,24,1
101,22,2
101,80,4
102,107,1
102,93,5
102,60,1
102,54,1
102,122,3
102,58,5
102,37,4
102,116,1
102,94,1
102,31,4
103,48,2
103,12,1
103,133,3
103,142,5
103,125,5
103,59,4
103,128,3
103,68,3
103,23,1
104,129,1
104,16,1
104,141,1
104,89,4
104,106,2
104,49,3
104,86,1
104,82,1
104,150,4
104,28,1
104,111,4
105,23,4
105,69,5
105,94,2
105,30,4
105,5,3
105,134,1
105,40,2
105,6,3
105,32,3
105,100,1
105,107,5
106,28,3
106,146,4
106,121,1
106,135,2
106,58,1
106,68,5
106,17,2
106,89,5
106,148,1
106,134,3
106,84,1
106,22,5
106,143,2
106,18,2
107,120,1
107,115,5
107,92,4
107,149,1
107,99,1
107,83,5
107,17,1
107,78,1
107,2,5
107,112,5
108,29,4
108,150,3
108,62,4
108,87,3
108,53,2
108,140,5
108,120,5
109,99,3
109,74,4
109,36,1
109,100,2
109,96,1
109,135,2
109,111,2
109,136,3
109,7,5
110,73,4
110,72,3
110,14,2
110,50,1
110,105,3
110,133,2
110,135,1
110,99,1
110,141,1
111,13,2
111,105,5
111,67,5
111,147,1
111,49,1
111,90,5
111,31,4
111,2,2
111,112,2
111,11,4
111,34,5
111,84,1
111,48,2
112,92,5
112,151,2
112,85,1
112,71,3
112,135,1
112,84,5
112,118,4
112,91,4
113,90,3
113,86,2
113,60,1
113,148,2
113,66,1
113,126,1
113,118,5
113,99,3
113,81,1
113,104,2
114,30,1
114,130,3
114,120,4
114,111,2
114,63,2
114,44,4
114,129,2
114,56,1
114,28,4
115,146,1
115,112,1
115,93,2
115,12,2
115,90,2
115,88,1
115,15,3
115,133,4
115,28,5
115,13,1
115,118,1
116,131,2
116,13,5
116,70,3
116,60,2
116,89,2
116,17,3
116,103,4
116,85,3
116,12,1
116,48,5
116,93,1
116,108,3
117,133,2
117,23,1
117,36,2
117,114,5
117,39,2
117,145,5
117,7,3
117,13,5
117,92,3
117,148,1
117,61,4
117,144,2
117,58,3
118,101,2
118,133,4
118,97,3
118,89,2
118,145,1
118,73,5
118,50,3
118,83,4
118,5,2
118,1,4
118,10,5
118,121,3
118,94,3
118,8,3
118,22,3
119,76,1
119,96,3
119,53,1
119,142,2
119,3,2
119,136,5
119,77,1
119,74,5
119,16,5
119,85,1
120,48,4
120,143,1
120,41,2
120,95,1
120,46,2
120,12,1
120,17,1
120,110,4
120,92,2
120,52,1
120,102,3
121,148,5
121,143,1
121,1,2
121,47,5
121,133,3
121,33,1
121,43,1
121,129,5
121,140,3
121,49,5
121,11,1
121,65,1
122,137,2
122,128,3
122,147,1
122,72,2
122,32,4
122,26,2
122,60,3
122,93,1
122,56,1
122,114,5
122,34,2
122,19,2
122,40,2
122,53,1
122,109,4
123,126,4
123,53,1
123,3,4
123,131,2
123,39,3
123,68,3
123,19,4
123,31,2
123,111,4
124,124,4
124,60,1
124,30,1
124,140,4
124,115,2
124,10,2
124,81,1
124,133,2
124,64,4
124,44,2
124,51,3
124,126,4
124,72,5
124,91,2
124,39,2
125,88,4
125,32,2
125,136,1
125,59,5
125,94,1
125,103,3
125,141,4
125,92,3
125,131,1
125,4,2
125,71,3
125,86,4
126,20,5
126,92,3
126,129,3
126,116,1
126,32,2
126,59,1
126,13,4
126,34,2
126,96,2
126,43,5
127,117,4
127,96,5
127,11,4
127,63,2
127,83,4
127,60,4
127,107,4
127,59,4
127,85,3
127,99,5
127,113,1
127,131,4
127,102,3
128,152,2
128,95,2
128,62,2
128,19,2
128,5,5
128,32,4
128,45,2
128,58,5
128,4,3
128,105,3
128,28,5
128,6,4
128,55,4
129,9,5
129,66,1
129,21,3
129,131,2
129,132,1
129,2,1
129,47,5
129,116,5
129,137,2
129,49,3
129,119,4
129,151,1
